iter	Logloss
165	0.02474131599
166	0.02464104295
167	0.02458413653
168	0.02441262152
169	0.0243369406
170	0.02421076364
171	0.02416843522
172	0.02402241623
173	0.02392127409
174	0.02380812492
175	0.0237352004
176	0.02369074016
177	0.02356068832
178	0.02333884722
179	0.02317993596
180	0.02310339996
181	0.02306186969
182	0.02294332813
183	0.0228962751
184	0.02270039071
185	0.02263015562
186	0.02249492891
187	0.02242619564
188	0.02225649199
189	0.0221960979
190	0.02214198745
191	0.02201687089
192	0.0219529187
193	0.02182537372
194	0.02169687957
195	0.02157161468
196	0.02141460675
197	0.02128544807
198	0.02125641261
199	0.02104534757
200	0.02086232307
201	0.02070249902
202	0.02057012135
203	0.02037462839
204	0.02030986997
205	0.0201524803
206	0.02000483982
207	0.01997243164
208	0.01989689503
209	0.01986863317
210	0.01970348502
211	0.01959117706
212	0.01956906198
213	0.01941391702
214	0.01934856607
215	0.01926756659
216	0.01921463229
217	0.01916813322
218	0.01906352368
219	0.01897971944
220	0.01887238107
221	0.01884392936
222	0.01869594475
223	0.01866743892
224	0.0186269935
225	0.01854247696
226	0.01850084398
227	0.01832616428
228	0.01815885575
229	0.01805865155
230	0.01800190036
231	0.01781422489
232	0.01774154923
233	0.01764545164
234	0.01755755921
235	0.01746095843
236	0.0174205157
237	0.01730822882
238	0.0171967661
239	0.01705961843
240	0.01699934743
241	0.01691659101
242	0.01682849463
243	0.01671756012
244	0.016708219
245	0.016678378
246	0.01664408552
247	0.01649045045
248	0.01638449128
249	0.01630844301
250	0.01620544517
251	0.01617753937
252	0.01608950231
253	0.01606851955
254	0.0160412421
255	0.01595221469
256	0.01588471182
257	0.01584035045
258	0.01569285081
259	0.01560862029
260	0.0155719902
261	0.01552213236
262	0.0154001005
263	0.01538679104
264	0.01535748306
265	0.01533981653
266	0.01531014433
267	0.0152240005
268	0.01508756938
269	0.01502478961
270	0.01493746134
271	0.01480033459
272	0.01474617641
273	0.01469905237
274	0.0146199755
275	0.01460507072
276	0.01458186555
277	0.01455237364
278	0.0145393013
279	0.01452853527
280	0.01443851275
281	0.0143353039
282	0.01431002038
283	0.0142483292
284	0.01419297623
285	0.01416269088
286	0.01405907266
287	0.01396403394
288	0.01387034298
289	0.01384164775
290	0.01381042931
291	0.01373260953
292	0.01365337864
293	0.01359436716
294	0.01351966274
295	0.01344345144
296	0.01335435935
297	0.01326596554
298	0.0131778607
299	0.01311270635
300	0.0130690085
301	0.01302865812
302	0.01300921719
303	0.01297068983
304	0.01290113484
305	0.0128783898
306	0.01283443744
307	0.01274812212
308	0.01271123512
309	0.01263941335
310	0.01252974019
311	0.01250191786
312	0.01247110345
313	0.01243113529
314	0.01239640628
315	0.01236570574
316	0.01228550681
317	0.01227370763
318	0.01220880234
319	0.01217143487
320	0.01215621916
321	0.01209549611
322	0.01208049
323	0.01204751077
324	0.01201415409
325	0.01191822233
326	0.01184226773
327	0.0117404144
328	0.01163546699
329	0.01160998396
330	0.01152768355
331	0.01145955136
332	0.01136984266
333	0.01133293194
334	0.01128703609
335	0.01122384953
336	0.011183495
337	0.01109123321
338	0.01108462657
339	0.01106819759
340	0.01098376644
341	0.01096598948
342	0.01092280162
343	0.01089220934
344	0.01085786625
345	0.01076876497
346	0.01075487605
347	0.01070119145
348	0.01066823396
349	0.0106192863
350	0.01058131084
351	0.0105561594
352	0.01052198554
353	0.01046976992
354	0.01038779556
355	0.01035253073
356	0.01031562901
357	0.01025701884
358	0.01023268689
359	0.01017439671
360	0.01011711161
361	0.01008029625
362	0.01007452119
363	0.01005576685
364	0.01000415371
365	0.009990091139
366	0.009919630792
367	0.009903210094
368	0.009827788338
369	0.009810255266
370	0.009756111523
371	0.009713832506
372	0.009672644612
373	0.009649107697
374	0.009634046945
375	0.009610113202
376	0.009557701616
377	0.009540988442
378	0.009528914652
379	0.009491406115
380	0.009427925915
381	0.009395551503
382	0.009362257716
383	0.009353707996
384	0.009303160621
385	0.009223198045
386	0.009219188562
387	0.009161448975
388	0.009153950219
389	0.009133860871
390	0.009067281948
391	0.009027963691
392	0.009017000385
393	0.008992869239
394	0.008981705004
395	0.008975247335
396	0.008967484074
397	0.008926499814
398	0.0088739995
399	0.008864265669
400	0.008852923648
401	0.008844675178
402	0.008832052541
403	0.008811457277
404	0.008764699031
405	0.008722693104
406	0.008708060931
407	0.008672938017
408	0.008662223773
409	0.008634256047
410	0.008597797545
411	0.008584477868
412	0.00854746812
413	0.00854075746
414	0.008519160374
415	0.008479720673
416	0.008442110017
417	0.008393673649
418	0.008360414702
419	0.008347224943
420	0.008271961692
421	0.008265950499
422	0.008227195061
423	0.008198589639
424	0.00815824841
425	0.008150779614
426	0.008130727459
427	0.008122394415
428	0.008089131236
429	0.008076362036
430	0.008067669886
431	0.008022576953
432	0.008010959825
433	0.007974284009
434	0.007960104373
435	0.007920324223
436	0.007891326437
437	0.007863073692
438	0.007856068875
439	0.007840231736
440	0.007817478228
441	0.00780601747
442	0.007779788604
443	0.007732419139
444	0.007724808364
445	0.007688133841
446	0.007673581403
447	0.007663059849
448	0.007654791446
449	0.007636766881
450	0.007618007653
451	0.007592516801
452	0.007583613098
453	0.007539682361
454	0.0075000477
455	0.00748431326
456	0.007464463024
457	0.007456779598
458	0.007449427847
459	0.007444269652
460	0.007439471351
461	0.00742238847
462	0.007415830741
463	0.007404136058
464	0.007369262621
465	0.007329934381
466	0.007322650613
467	0.00731136135
468	0.007297534914
469	0.007286072841
470	0.007276518164
471	0.007247055436
472	0.00724258611
473	0.007220000597
474	0.007210670083
475	0.007173761625
476	0.007139046273
477	0.007119282209
478	0.007065766682
479	0.007026362939
480	0.007018905372
481	0.00698439213
482	0.006976645845
483	0.006947209654
484	0.006918736871
485	0.006913639005
486	0.006909299332
487	0.006898208187
488	0.006869587392
489	0.006861602868
490	0.006824602613
491	0.006816657537
492	0.006799413502
493	0.006772410706
494	0.006745399913
495	0.00671418352
496	0.006702282026
497	0.006681906126
498	0.006675536149
499	0.006638153885
500	0.006634253891
501	0.00662950768
502	0.006602359774
503	0.006597425075
504	0.006569218157
505	0.006553121958
506	0.006546267299
507	0.006512204966
508	0.006500399807
509	0.006479525109
510	0.006456720702
511	0.006445274276
512	0.006440797922
513	0.006435201905
514	0.006402581411
515	0.006378600069
516	0.006347711062
517	0.006344184877
518	0.006307676024
519	0.006268265673
520	0.006248985708
521	0.00623896356
522	0.006220258635
523	0.006215814095
524	0.006199027306
525	0.006174239176
526	0.006168189653
527	0.006163525901
528	0.006140181324
529	0.00613214328
530	0.006122952256
531	0.006102480716
532	0.006096291636
533	0.006064170746
534	0.006049930276
535	0.006045044717
536	0.006040417963
537	0.006011403522
538	0.005997973824
539	0.005985385531
540	0.005976616288
541	0.005956873402
542	0.005931374954
543	0.005925695205
544	0.005904090292
545	0.005875757883
546	0.005872521825
547	0.005865109457
548	0.005837746122
549	0.005829106323
550	0.005826026871
551	0.005822931483
552	0.005782945101
553	0.005758361293
554	0.005740706822
555	0.00573590369
556	0.005731152399
557	0.005715585824
558	0.005710970252
559	0.005674481196
560	0.00566913095
561	0.005648329489
562	0.005633651605
563	0.005619202717
564	0.005613112982
565	0.005596315994
566	0.005591839448
567	0.005570240016
568	0.005550543978
569	0.005537479354
570	0.00551200972
571	0.005508951721
572	0.005504874699
573	0.005469287492
574	0.005465623772
575	0.005440684502
576	0.00543586479
577	0.005431118461
578	0.005425831101
579	0.005423355843
580	0.005414594577
581	0.00538986341
582	0.005368939532
583	0.005353768291
584	0.005335476203
585	0.005324537162
586	0.005291861315
587	0.005289166702
588	0.005286219638
589	0.005258286155
590	0.005253832851
591	0.005251184147
592	0.005233627355
593	0.005229965527
594	0.005225509675
595	0.005222941485
596	0.005219542638
597	0.00518832813
598	0.00517160608
599	0.005164324799
600	0.005160044788
601	0.005153603818
602	0.005149053914
603	0.005145284452
604	0.005142882785
605	0.005116670303
606	0.005100062253
607	0.005079556958
608	0.005077187913
609	0.005073541669
610	0.005069261257
611	0.005053327314
612	0.00503538053
613	0.005024377033
614	0.005013300552
615	0.005009661292
616	0.005006159115
617	0.005003707531
618	0.004988004652
619	0.004976812625
620	0.00496127899
621	0.004940444943
622	0.004926405394
623	0.004924039915
624	0.004921840746
625	0.004918350772
626	0.004915836251
627	0.004913594092
628	0.004898612193
629	0.004883817044
630	0.004855122152
631	0.004843458424
632	0.004816229166
633	0.004788686775
634	0.004785433705
635	0.004765004178
636	0.004748439596
637	0.004743820953
638	0.004717189612
639	0.004715089113
640	0.004712999025
641	0.004710922261
642	0.004708892095
643	0.004691179597
644	0.004687871767
645	0.004684482286
646	0.004682485956
647	0.004669025345
648	0.004649517321
649	0.004630334301
650	0.004604564976
651	0.004599852686
652	0.004583885564
653	0.004565167759
654	0.004548670607
655	0.004533685975
656	0.004529943344
657	0.004527872528
658	0.004523243769
659	0.004498425703
660	0.004474197931
661	0.004471058723
662	0.004455060076
663	0.004440512022
664	0.004438435419
665	0.004422910685
666	0.004408130502
667	0.004391758785
668	0.004389619721
669	0.004387703076
670	0.004384278735
671	0.004360899778
672	0.004357880256
673	0.004342865732
674	0.004327010572
675	0.004322746759
676	0.004308012988
677	0.004304266243
678	0.004301281135
679	0.004299458644
680	0.004284731983
681	0.004270447497
682	0.004268627626
683	0.004252725926
684	0.004249408212
685	0.004246381728
686	0.004226153147
687	0.004222961859
688	0.004209141875
689	0.004207409043
690	0.004205684063
691	0.004192007666
692	0.004189113905
693	0.00418742047
694	0.004184566112
695	0.004169647253
696	0.004166929639
697	0.004153232832
698	0.00414110068
699	0.004127893132
700	0.004105911169
701	0.004091634118
702	0.004088929482
703	0.004075999245
704	0.004074370544
705	0.004061626445
706	0.004047656003
707	0.004045025804
708	0.004032232476
709	0.004019782291
710	0.004017295702
711	0.004015709525
712	0.004001985844
713	0.003999219801
714	0.003997647767
715	0.003994985471
716	0.003982826405
717	0.003981282293
718	0.003967576225
719	0.003946848987
720	0.003933631145
721	0.003920286786
722	0.003918733896
723	0.003917194139
724	0.003915660904
725	0.003914136764
726	0.003912639449
727	0.003899439728
728	0.003897076362
729	0.003884172562
730	0.003882690096
731	0.003881220419
732	0.003861384086
733	0.003848478031
734	0.003846981625
735	0.003834263511
736	0.003821777963
737	0.00382031261
738	0.003818859946
739	0.003817419765
740	0.003815011646
741	0.003802482951
742	0.00379961645
743	0.003787364106
744	0.003771185998
745	0.003758927183
746	0.003757483814
747	0.003756074965
748	0.003754678055
749	0.003743872822
750	0.003731992095
751	0.00373060591
752	0.003718658287
753	0.003716445785
754	0.003715044404
755	0.003712655434
756	0.003711305222
757	0.00369966434
758	0.003698326979
759	0.003697000534
760	0.00368519237
761	0.003667177616
762	0.003665015925
763	0.003653444161
764	0.003652116474
765	0.003650799674
766	0.003649493594
767	0.003638266638
768	0.003620684438
769	0.003619389575
770	0.003608050461
771	0.00359688152
772	0.003595576884
773	0.00359428297
774	0.003592999609
775	0.003591726639
776	0.003590463898
777	0.003579412125
778	0.003569483541
779	0.003558631147
780	0.00355736737
781	0.003546674795
782	0.003545423645
783	0.003544182525
784	0.003542951281
785	0.003541729761
786	0.003539618333
787	0.003528839283
788	0.003519720353
789	0.003518508442
790	0.003517306017
791	0.003506689655
792	0.003505486931
793	0.003503405745
794	0.003493037154
795	0.003482804436
796	0.003481626622
797	0.00347959942
798	0.003477597848
799	0.003475621381
800	0.003473695492
801	0.003456836904
802	0.003447347466
803	0.003437037051
804	0.003434949315
805	0.00343381479
806	0.003424556463
807	0.003422653459
808	0.003412806508
809	0.003411686596
810	0.003395491293
811	0.003394378919
812	0.003384365068
813	0.003368462369
814	0.00336734777
815	0.003357532675
816	0.003356417468
817	0.003346739627
818	0.003345623604
819	0.00334374108
820	0.003341733428
821	0.003340640725
822	0.00333955635
823	0.003329964956
824	0.00332887943
825	0.003327802181
826	0.003326733085
827	0.003311286298
828	0.003310223566
829	0.003308352972
830	0.003299752604
831	0.003290405951
832	0.003281194006
833	0.003272114176
834	0.003262953794
835	0.003261879505
836	0.003260813694
837	0.003259756227
838	0.003257596367
839	0.003248629488
840	0.003247576752
841	0.003240264081
842	0.003238135918
843	0.003236036106
844	0.003235003683
845	0.003233979062
846	0.003219249712
847	0.003217179471
848	0.003216166783
849	0.00320170419
850	0.003187510015
851	0.00317951287
852	0.003177457254
853	0.003168801552
854	0.003160270887
855	0.003158234346
856	0.003157214475
857	0.003156202729
858	0.003155198973
859	0.0031467515
860	0.003145745965
861	0.003143756194
862	0.003142764512
863	0.003140806442
864	0.003139828155
865	0.003126030915
866	0.003118421945
867	0.003116486003
868	0.00311551441
869	0.003107260286
870	0.003099116573
871	0.003097202051
872	0.00309533558
873	0.00309345508
874	0.003086097913
875	0.003078128428
876	0.003076267478
877	0.00307443523
878	0.003072613907
879	0.003065407283
880	0.003063588441
881	0.003055782092
882	0.00304866125
883	0.003046852095
884	0.00304013666
885	0.003038355584
886	0.00303658515
887	0.003029527444
888	0.003027753234
889	0.003021126528
890	0.003019376777
891	0.003017645746
892	0.003010652697
893	0.003008933807
894	0.00300238479
895	0.002995462708
896	0.002988619447
897	0.002982149366
898	0.002974714097
899	0.002972992013
900	0.002966290042
901	0.002959882619
902	0.002958172203
903	0.002951847744
904	0.002950154891
905	0.002943505391
906	0.002941824426
907	0.002940161293
908	0.002933578704
909	0.002931876422
910	0.002925618224
911	0.002923973934
912	0.002917454953
913	0.002915821848
914	0.002909650358
915	0.002907999028
916	0.002901541591
917	0.002899910177
918	0.002892863953
919	0.002886753144
920	0.002885137759
921	0.002879105146
922	0.002872763041
923	0.002871157896
924	0.002869569429
925	0.002867975947
926	0.002861703361
927	0.002860132889
928	0.002853926648
929	0.002847961343
930	0.002846400361
931	0.002840503752
932	0.002838957733
933	0.002833142491
934	0.00282697779
935	0.0028254407
936	0.002823894775
937	0.002818132289
938	0.002812020699
939	0.002810499605
940	0.002808978582
941	0.002803294455
942	0.002797243949
943	0.002796412136
944	0.002794913436
945	0.002793421048
946	0.002786772581
947	0.00278553057
948	0.002784050214
949	0.00278282282
950	0.002781360135
951	0.002775738281
952	0.002774288558
953	0.002768742236
954	0.00276730494
955	0.002765881576
956	0.002759919827
957	0.002754023787
958	0.002748192423
959	0.002746991634
960	0.002745570034
961	0.00273979731
962	0.002733423142
963	0.002732003884
964	0.002726496919
965	0.002720931477
966	0.002715263691
967	0.002709882088
968	0.0027084684
969	0.002703034115
970	0.002702254332
971	0.002701480088
972	0.002700711297
973	0.002699547773
974	0.00269878796
975	0.002693152011
976	0.002686931431
977	0.002685546737
978	0.002684175524
979	0.002678805373
980	0.002673502508
981	0.002672751402
982	0.002672005433
983	0.002671264524
984	0.002666030412
985	0.002660472332
986	0.002655412759
987	0.002654674352
988	0.002653940883
989	0.002653212283
990	0.002652488482
991	0.002651150808
992	0.002645636782
993	0.002639544787
994	0.002633528219
995	0.002632797261
996	0.002632071275
997	0.002631350188
998	0.002626229289
999	0.00262551357
