iter	Logloss
568	0.007211114565
569	0.007203907207
570	0.007178212068
571	0.00717125317
572	0.007148045384
573	0.007143339945
574	0.007135755465
575	0.007125465714
576	0.007119650757
577	0.0071041942
578	0.007098771249
579	0.007083822347
580	0.007054399739
581	0.007039806668
582	0.00701060745
583	0.007000709901
584	0.006993547301
585	0.006967872981
586	0.006963184666
587	0.006955090243
588	0.006940494802
589	0.006915357622
590	0.006910219308
591	0.006890606067
592	0.006868786368
593	0.006862405524
594	0.006848201635
595	0.006832819186
596	0.006809433643
597	0.006795087279
598	0.006781579733
599	0.006776987979
600	0.006762054688
601	0.006748847669
602	0.006744582025
603	0.006731002943
604	0.006718233139
605	0.006696186557
606	0.006669526488
607	0.006656303233
608	0.00663872311
609	0.00663447299
610	0.006619498235
611	0.006617832149
612	0.006605467992
613	0.006596216069
614	0.006586396955
615	0.006569172707
616	0.006557103084
617	0.006544650911
618	0.006521146635
619	0.006506502368
620	0.006493106783
621	0.006481589254
622	0.00646114224
623	0.006438106022
624	0.006427192864
625	0.006413043211
626	0.006401901162
627	0.006387942613
628	0.006368265787
629	0.006334668593
630	0.006318550251
631	0.006304096368
632	0.006284926257
633	0.00627385411
634	0.006262953448
635	0.006252671967
636	0.006224816956
637	0.006210994972
638	0.006192736426
639	0.006182815486
640	0.006178771257
641	0.006169008799
642	0.006155290288
643	0.006123394417
644	0.006108072289
645	0.006103831715
646	0.006093809338
647	0.006080756098
648	0.006049089291
649	0.006036292403
650	0.006034907393
651	0.006030335726
652	0.006019084293
653	0.006000807453
654	0.005983945889
655	0.005955386461
656	0.005942458548
657	0.005932994699
658	0.005929360641
659	0.005910852009
660	0.00590194277
661	0.005889344637
662	0.005871181754
663	0.005860287833
664	0.005856289794
665	0.005827200471
666	0.005821420494
667	0.005817850368
668	0.005803833981
669	0.005793106518
670	0.005785535642
671	0.00577336486
672	0.005764835328
673	0.005752900913
674	0.005724757419
675	0.005716017019
676	0.005708745696
677	0.005697103006
678	0.005687386466
679	0.005675981434
680	0.005667458095
681	0.005647559391
682	0.005636175629
683	0.00562817233
684	0.005620275224
685	0.005609165234
686	0.005595723626
687	0.00558794531
688	0.005573527859
689	0.005559388213
690	0.00554856984
691	0.005521869525
692	0.005514389767
693	0.00550524076
694	0.005502164798
695	0.005470054325
696	0.005457136102
697	0.005446369349
698	0.005439071403
699	0.005421081771
700	0.005395785967
701	0.005391757149
702	0.005382933217
703	0.005372466672
704	0.005362172524
705	0.005355106952
706	0.005344676395
707	0.005336075055
708	0.005321223693
709	0.005296727165
710	0.005267035364
711	0.0052587553
712	0.005248622071
713	0.005245769528
714	0.005231435093
715	0.005223513667
716	0.005209490185
717	0.005199552653
718	0.005189866539
719	0.005166761312
720	0.00515506899
721	0.005141556587
722	0.00513506825
723	0.005128658822
724	0.005115281849
725	0.005105662748
726	0.005096467548
727	0.005083531561
728	0.005069035017
729	0.00505721378
730	0.005044614563
731	0.00503492813
732	0.005022532117
733	0.005013006184
734	0.005006641224
735	0.004998587323
736	0.004990462084
737	0.00498788872
738	0.004980934017
739	0.004971975669
740	0.004963152162
741	0.004951221884
742	0.004923818732
743	0.004915387823
744	0.004912892907
745	0.004904601288
746	0.004890788909
747	0.004879128708
748	0.00487156604
749	0.004849033427
750	0.004843322785
751	0.004837689576
752	0.004830324255
753	0.004818931012
754	0.004810752948
755	0.004799866007
756	0.004794330089
757	0.004788598494
758	0.004774529503
759	0.004754266424
760	0.004748610283
761	0.00472707125
762	0.004707244508
763	0.004700308468
764	0.004695003447
765	0.00468729361
766	0.004685048421
767	0.004664086954
768	0.004658862893
769	0.004652163928
770	0.004635531637
771	0.004629613792
772	0.004622262493
773	0.004615023606
774	0.004607912312
775	0.004591589568
776	0.004585048436
777	0.004578596087
778	0.004571396105
779	0.004565121232
780	0.004559595289
781	0.004543611345
782	0.004525247941
783	0.00451844106
784	0.004502742916
785	0.004484796946
786	0.00447881246
787	0.004472894911
788	0.004455448539
789	0.00444013355
790	0.004434188351
791	0.004411996647
792	0.004409635158
793	0.004404837669
794	0.00439217551
795	0.004387247572
796	0.004368968035
797	0.004362439594
798	0.004345793446
799	0.004340949243
800	0.004336343552
801	0.004330595862
802	0.004316145879
803	0.004310553467
804	0.004305057617
805	0.004284008919
806	0.004278570247
807	0.004276348814
808	0.004271676909
809	0.004265500392
810	0.004247160489
811	0.004242550262
812	0.00423800151
813	0.004232861936
814	0.004227789443
815	0.004223295946
816	0.00420884086
817	0.004206674557
818	0.004200030638
819	0.004197920455
820	0.004192933341
821	0.004187844495
822	0.004185760155
823	0.004181328776
824	0.004163661277
825	0.004146479373
826	0.004137910902
827	0.004129486291
828	0.004121202108
829	0.004116303488
830	0.004099929247
831	0.004081665364
832	0.004073594574
833	0.004065655686
834	0.004047846394
835	0.004040075794
836	0.004037994957
837	0.004033404425
838	0.004023695865
839	0.004016099646
840	0.004008624206
841	0.004001266763
842	0.003988694249
843	0.003981413843
844	0.003977078721
845	0.00397506702
846	0.003973101351
847	0.003968645691
848	0.003964088707
849	0.003962143493
850	0.003955053276
851	0.003953140546
852	0.003946165289
853	0.003933723749
854	0.003929424749
855	0.003920081506
856	0.003915664894
857	0.003897708721
858	0.003890901159
859	0.003884196975
860	0.003880080015
861	0.003863790877
862	0.003857227646
863	0.003847442616
864	0.00384098865
865	0.003834630174
866	0.003828365102
867	0.003823463152
868	0.003817300379
869	0.003811226745
870	0.003797187107
871	0.003788318839
872	0.003782381284
873	0.003768717776
874	0.003764596713
875	0.003760507748
876	0.003743686409
877	0.003729029367
878	0.003723281089
879	0.003717581777
880	0.00371196158
881	0.003706418848
882	0.003690248545
883	0.00368484281
884	0.003679480568
885	0.003675671386
886	0.003670388184
887	0.003661729393
888	0.003656507214
889	0.003651706408
890	0.003646544905
891	0.00364179798
892	0.003636695755
893	0.003631660453
894	0.003626690737
895	0.003621785304
896	0.003616968553
897	0.003612187519
898	0.003607493125
899	0.003596524183
900	0.003588103586
901	0.003575659494
902	0.00357096115
903	0.003566365759
904	0.00356173248
905	0.003560184186
906	0.003555611826
907	0.003551096288
908	0.00354655606
909	0.003542059248
910	0.003537596357
911	0.003533188244
912	0.003531675426
913	0.003527323642
914	0.003526739025
915	0.003522445649
916	0.003514002621
917	0.003509765249
918	0.003505326349
919	0.00350113126
920	0.00349698603
921	0.003492889736
922	0.003488461829
923	0.003480390913
924	0.003476323218
925	0.003472303224
926	0.003468330057
927	0.003464402863
928	0.003460650352
929	0.003460117472
930	0.003450167255
931	0.003448737838
932	0.003444867719
933	0.003441176293
934	0.003436948909
935	0.003428917447
936	0.003424665305
937	0.003420851786
938	0.003417081583
939	0.00341291712
940	0.003409196279
941	0.003404979419
942	0.003401292419
943	0.003397611801
944	0.003393969552
945	0.003389910237
946	0.003385723333
947	0.003382120069
948	0.003377997734
949	0.003373922691
950	0.003370343284
951	0.003366335795
952	0.003362372434
953	0.003358257363
954	0.003354739605
955	0.003350687808
956	0.003346771602
957	0.003343307373
958	0.003339286051
959	0.003329340218
960	0.003325365275
961	0.003321421085
962	0.00331800458
963	0.003314624754
964	0.003310763158
965	0.003306831899
966	0.003303486361
967	0.003300176369
968	0.003296901319
969	0.003293002359
970	0.003289618859
971	0.003285777994
972	0.00328254037
973	0.0032793365
974	0.00327555974
975	0.003264888788
976	0.003261049659
977	0.003257286645
978	0.003246803054
979	0.003243031348
980	0.003233521456
981	0.00322326801
982	0.003215944566
983	0.003212806964
984	0.003203928617
985	0.003200819264
986	0.003194054628
987	0.003188919378
988	0.003185613393
989	0.003182343591
990	0.003173441081
991	0.003173020459
992	0.003169816358
993	0.003166646767
994	0.00316003766
995	0.003159624145
996	0.003156132459
997	0.003151470092
998	0.003148471198
999	0.003139971999
