717
359
770
522
115
616
377
412
1
123
263
353
340
350
155
195
121
306
225
160
289
195
558
30
241
250
202
429
104
468
363
337
242
523
439
122
285
237
489
350
249
340
581
402
310
170
546
185
112
290
321
237
175
341
164
156
266
184
390
164
89
1135
357
199
152
459
143
102
272
148
193
283
196
59
224
167
202
142
292
166
310
360
128
194
281
237
108
293
153
867
245
267
128
121
419
21
154
195
38
152
198
164
76
197
94
123
23
183
136
142
70
98
130
82
116
107
66
181
83
39
40
74
15
63
34
45
66
14
89
114
47
23
38
21
1
82
53
120
37
17
34
3
1438
22
50
7
49
6
29
150
5
14
2
9
14
4
6
6
9
35
3
3
2
2
2
1
